Area,Location,No. of Bedrooms,City,CarParking,SwimmingPool,24X7Security,LiftAvailable,ClubHouse,Price
1000,42,2.0,0,0.0,1.0,1.0,1.0,1.0,2800000.0
880,42,2.0,0,0.0,1.0,1.0,1.0,1.0,2464000.0
1185,253,2.0,0,0.0,1.0,1.0,0.0,0.0,5557000.0
2540,253,3.0,0,0.0,1.0,1.0,0.0,0.0,11900000.0
1650,253,3.0,0,0.0,1.0,1.0,0.0,0.0,7738000.0
1355,253,2.0,0,0.0,1.0,1.0,0.0,0.0,6354000.0
600,253,1.0,0,0.0,1.0,1.0,0.0,0.0,2814000.0
1165,253,2.0,0,0.0,1.0,1.0,0.0,0.0,5463000.0
1590,253,3.0,0,0.0,1.0,1.0,0.0,0.0,7456999.0
1155,253,2.0,0,0.0,1.0,1.0,0.0,0.0,5416000.0
2495,253,3.0,0,0.0,1.0,1.0,0.0,0.0,11700000.0
1195,253,2.0,0,0.0,1.0,1.0,0.0,0.0,5604000.0
1530,253,3.0,0,0.0,1.0,1.0,0.0,0.0,7175000.0
1600,253,3.0,0,0.0,1.0,1.0,0.0,0.0,7504000.000000001
1200,253,2.0,0,0.0,1.0,1.0,0.0,0.0,5628000.0
884,406,2.0,0,0.0,0.0,0.0,0.0,0.0,5200000.0
884,406,2.0,0,0.0,1.0,0.0,1.0,1.0,5200000.0
1120,292,2.0,0,1.0,0.0,1.0,1.0,0.0,6385000.0
1005,64,2.0,0,1.0,1.0,1.0,0.0,1.0,6531999.0
1455,64,3.0,0,1.0,1.0,1.0,0.0,1.0,9457000.0
1390,64,3.0,0,1.0,1.0,1.0,0.0,1.0,9035000.0
1025,64,2.0,0,1.0,1.0,1.0,0.0,1.0,6662000.0
1105,64,2.0,0,1.0,1.0,1.0,0.0,1.0,7181999.0
1135,64,2.0,0,1.0,1.0,1.0,0.0,1.0,7377000.0
1425,710,3.0,0,1.0,1.0,1.0,0.0,1.0,7125000.0
1125,292,2.0,0,1.0,0.0,1.0,1.0,1.0,6389000.0
1125,292,2.0,0,1.0,0.0,1.0,1.0,0.0,6459000.0
2021,221,3.0,0,1.0,1.0,0.0,1.0,1.0,11800000.0
1971,221,3.0,0,1.0,1.0,0.0,1.0,1.0,11500000.0
1354,221,2.0,0,1.0,1.0,0.0,1.0,1.0,7920000.0
1845,221,3.0,0,1.0,1.0,0.0,1.0,1.0,10700000.0
1823,221,3.0,0,1.0,1.0,0.0,1.0,1.0,10600000.0
1447,221,2.0,0,1.0,1.0,0.0,1.0,1.0,8464000.0
1399,221,2.0,0,1.0,1.0,0.0,1.0,1.0,8184000.0
1735,221,3.0,0,1.0,1.0,0.0,1.0,1.0,10100000.0
1398,221,2.0,0,1.0,1.0,0.0,1.0,1.0,8178000.0
1940,221,3.0,0,1.0,1.0,0.0,1.0,1.0,11299999.0
1743,221,3.0,0,1.0,1.0,0.0,1.0,1.0,10100000.0
1417,221,2.0,0,1.0,1.0,0.0,1.0,1.0,8289000.0
1343,221,2.0,0,1.0,1.0,0.0,1.0,1.0,7856000.0
1411,221,2.0,0,1.0,1.0,0.0,1.0,1.0,8254000.000000001
1337,221,2.0,0,1.0,1.0,0.0,1.0,1.0,7820999.000000001
2010,221,3.0,0,1.0,1.0,0.0,1.0,1.0,11700000.0
1797,221,3.0,0,1.0,1.0,0.0,1.0,1.0,10500000.0
1768,221,3.0,0,1.0,1.0,0.0,1.0,1.0,10300000.0
990,232,2.0,0,0.0,0.0,0.0,0.0,0.0,4455000.0
1090,232,2.0,0,0.0,0.0,0.0,0.0,0.0,4905000.0
1250,692,2.0,0,1.0,0.0,1.0,1.0,0.0,5550000.0
1012,692,2.0,0,1.0,0.0,1.0,1.0,0.0,4500000.0
1987,231,3.0,0,0.0,1.0,0.0,1.0,1.0,20700000.0
1333,532,3.0,0,1.0,1.0,1.0,1.0,1.0,3999000.0
1174,532,3.0,0,1.0,1.0,1.0,1.0,1.0,3522000.0
958,532,2.0,0,1.0,1.0,1.0,1.0,1.0,2874000.0
1473,42,3.0,0,1.0,1.0,1.0,1.0,1.0,3682000.0
1371,42,3.0,0,1.0,1.0,1.0,1.0,1.0,3427000.0000000005
1573,42,3.0,0,1.0,1.0,1.0,1.0,1.0,3932000.0
1529,42,3.0,0,1.0,1.0,1.0,1.0,1.0,3822000.0
995,42,2.0,0,1.0,1.0,1.0,1.0,1.0,2487000.0
1240,232,3.0,0,0.0,0.0,0.0,0.0,0.0,5580000.0
1140,232,3.0,0,0.0,0.0,0.0,0.0,0.0,5130000.0
884,406,2.0,0,0.0,0.0,0.0,0.0,0.0,4910000.0
884,406,2.0,0,0.0,0.0,0.0,0.0,0.0,4910000.0
1241,164,3.0,0,0.0,1.0,0.0,1.0,0.0,4342000.0
954,164,2.0,0,0.0,1.0,0.0,1.0,1.0,3338000.0000000005
737,164,2.0,0,0.0,1.0,0.0,1.0,1.0,2578000.0
976,164,2.0,0,0.0,1.0,0.0,1.0,1.0,3415000.0
890,164,2.0,0,0.0,1.0,0.0,1.0,0.0,3114000.0
823,164,2.0,0,0.0,0.0,0.0,1.0,0.0,2879000.0
1282,164,3.0,0,0.0,1.0,0.0,1.0,1.0,4485000.0
893,164,2.0,0,0.0,1.0,0.0,1.0,1.0,3124000.0
1347,164,3.0,0,0.0,1.0,0.0,1.0,1.0,4713000.0
1291,164,2.0,0,0.0,1.0,0.0,1.0,1.0,4517000.0
1353,164,3.0,0,0.0,1.0,0.0,1.0,1.0,4734000.0
903,164,2.0,0,0.0,1.0,0.0,1.0,1.0,3159000.0
1206,164,3.0,0,0.0,1.0,0.0,1.0,1.0,4219000.0
1353,164,3.0,0,0.0,1.0,0.0,1.0,1.0,4734000.0
743,164,2.0,0,0.0,1.0,0.0,1.0,1.0,2578000.0
1042,164,2.0,0,0.0,1.0,0.0,1.0,1.0,3645000.0000000005
1241,164,2.0,0,0.0,1.0,0.0,1.0,1.0,4342000.0
644,164,1.0,0,0.0,1.0,0.0,1.0,0.0,2253000.0
827,164,2.0,0,0.0,1.0,0.0,1.0,1.0,2893000.0
747,164,2.0,0,0.0,1.0,0.0,1.0,1.0,2614000.0
2000,406,3.0,0,0.0,0.0,0.0,1.0,0.0,10500000.0
1352,164,3.0,0,0.0,1.0,0.0,1.0,1.0,4867000.0
1352,164,3.0,0,0.0,1.0,0.0,1.0,0.0,4735000.0
737,164,2.0,0,0.0,1.0,0.0,1.0,0.0,2653000.0
795,164,2.0,0,0.0,1.0,0.0,1.0,0.0,2862000.0
954,164,2.0,0,0.0,0.0,0.0,0.0,0.0,3339000.0
823,164,2.0,0,0.0,1.0,0.0,1.0,1.0,2962000.0
823,164,2.0,0,0.0,1.0,0.0,1.0,1.0,2880000.0
644,164,1.0,0,0.0,1.0,0.0,1.0,1.0,2318000.0
644,164,2.0,0,0.0,1.0,0.0,1.0,1.0,2254000.0
644,164,1.0,0,0.0,1.0,0.0,1.0,1.0,2254000.0
826,164,2.0,0,0.0,1.0,0.0,1.0,1.0,2973000.0
1353,164,3.0,0,0.0,1.0,0.0,1.0,0.0,4870000.0
795,164,2.0,0,0.0,1.0,0.0,1.0,1.0,2781000.0
1347,164,3.0,0,0.0,1.0,0.0,1.0,1.0,4713000.0
747,164,2.0,0,0.0,1.0,0.0,1.0,0.0,2613000.0
1304,164,3.0,0,0.0,1.0,0.0,1.0,1.0,4562000.0
1367,164,2.0,0,0.0,1.0,0.0,1.0,1.0,4783000.0
1241,164,2.0,0,0.0,1.0,0.0,1.0,1.0,4342000.0
823,164,2.0,0,0.0,1.0,0.0,1.0,0.0,2879000.0
1370,165,3.0,0,0.0,0.0,1.0,1.0,1.0,5045000.0
1175,165,2.0,0,0.0,0.0,1.0,1.0,1.0,4362000.0
1500,165,3.0,0,0.0,0.0,1.0,1.0,1.0,5500000.0
1233,165,2.0,0,0.0,0.0,1.0,1.0,1.0,4565000.0
1100,165,2.0,0,0.0,0.0,1.0,1.0,1.0,4000000.0
1300,165,3.0,0,0.0,0.0,1.0,1.0,1.0,4800000.0
1210,165,2.0,0,0.0,0.0,1.0,1.0,1.0,4485000.0
1075,165,2.0,0,0.0,0.0,1.0,1.0,1.0,4011999.0
1220,165,2.0,0,0.0,0.0,1.0,1.0,1.0,4520000.0
1155,165,2.0,0,0.0,0.0,1.0,1.0,1.0,4292000.0
1280,165,3.0,0,0.0,0.0,1.0,1.0,1.0,4730000.0
1350,165,3.0,0,0.0,0.0,1.0,1.0,1.0,4975000.0
1330,165,3.0,0,0.0,0.0,1.0,1.0,1.0,4905000.0
1135,165,2.0,0,0.0,0.0,1.0,1.0,1.0,4222000.0
1070,165,2.0,0,0.0,0.0,1.0,1.0,1.0,3995000.0000000005
1005,406,2.0,0,0.0,0.0,0.0,0.0,0.0,4700000.0
1193,532,3.0,0,1.0,1.0,1.0,1.0,1.0,3579000.0
1124,532,2.0,0,1.0,1.0,1.0,1.0,1.0,3372000.0
974,532,2.0,0,1.0,1.0,1.0,1.0,1.0,2922000.0
948,532,2.0,0,1.0,1.0,1.0,1.0,1.0,2844000.0
967,532,2.0,0,1.0,1.0,1.0,1.0,1.0,2901000.0
940,532,2.0,0,1.0,1.0,1.0,1.0,1.0,2820000.0
1486,532,3.0,0,1.0,1.0,1.0,1.0,1.0,4458000.0
1161,532,3.0,0,1.0,1.0,1.0,1.0,1.0,3483000.0
1233,532,3.0,0,1.0,1.0,1.0,1.0,1.0,3699000.0
1302,532,3.0,0,1.0,1.0,1.0,1.0,1.0,3906000.0
963,532,2.0,0,1.0,1.0,1.0,1.0,1.0,2889000.0
1143,532,2.0,0,1.0,1.0,1.0,1.0,1.0,3429000.0
1388,532,3.0,0,1.0,1.0,1.0,1.0,1.0,4164000.0
1128,532,2.0,0,1.0,1.0,1.0,1.0,1.0,3384000.0000000005
1174,42,2.0,0,1.0,1.0,1.0,1.0,1.0,2935000.0
1639,42,3.0,0,1.0,1.0,1.0,1.0,1.0,4097000.0
1281,42,2.0,0,1.0,1.0,1.0,1.0,1.0,3202000.0000000005
1147,42,2.0,0,1.0,1.0,1.0,1.0,1.0,2867000.0
1365,42,3.0,0,1.0,1.0,1.0,1.0,1.0,3411999.0
870,93,2.0,0,0.0,1.0,0.0,1.0,1.0,2436000.0
1000,93,2.0,0,0.0,1.0,0.0,1.0,1.0,2800000.0
1075,109,3.0,0,0.0,1.0,0.0,1.0,1.0,3010000.0
900,109,2.0,0,0.0,1.0,0.0,1.0,1.0,2520000.0
1085,109,2.0,0,0.0,1.0,0.0,1.0,1.0,3038000.0
1075,42,3.0,0,0.0,1.0,1.0,1.0,1.0,3010000.0
710,501,1.0,0,0.0,0.0,0.0,1.0,0.0,3177000.0
1195,80,2.0,0,0.0,0.0,1.0,1.0,0.0,7200000.0
2360,651,3.0,0,1.0,1.0,1.0,1.0,1.0,20400000.0
2307,651,3.0,0,1.0,1.0,1.0,1.0,1.0,17600000.0
2127,231,3.0,0,0.0,1.0,0.0,1.0,1.0,20200000.0
1040,318,2.0,0,1.0,1.0,1.0,0.0,1.0,4002000.0000000005
1187,318,2.0,0,1.0,1.0,1.0,0.0,1.0,4568000.0
1054,318,2.0,0,1.0,1.0,1.0,0.0,1.0,4056000.0
1118,318,2.0,0,1.0,1.0,1.0,0.0,1.0,4303000.0
1117,318,2.0,0,1.0,1.0,1.0,0.0,1.0,4299000.0
1180,318,2.0,0,1.0,1.0,1.0,0.0,1.0,4541000.0
1094,318,2.0,0,1.0,1.0,1.0,0.0,1.0,4210000.0
1090,318,2.0,0,1.0,1.0,1.0,0.0,1.0,4195000.0
1098,318,2.0,0,1.0,1.0,1.0,0.0,1.0,4226000.0
1205,318,2.0,0,1.0,1.0,1.0,0.0,1.0,4638000.0
1221,318,3.0,0,1.0,1.0,1.0,0.0,1.0,4699000.0
1150,318,2.0,0,1.0,1.0,1.0,0.0,1.0,4426000.0
1020,318,2.0,0,1.0,1.0,1.0,0.0,1.0,3925000.0
1129,318,2.0,0,1.0,1.0,1.0,0.0,1.0,4345000.0
1062,318,2.0,0,1.0,1.0,1.0,0.0,1.0,4086999.0
1059,318,2.0,0,1.0,1.0,1.0,0.0,1.0,4076000.0
1058,318,2.0,0,1.0,1.0,1.0,0.0,1.0,4072000.0
1199,318,2.0,0,1.0,1.0,1.0,0.0,1.0,4614000.0
1448,241,3.0,0,1.0,1.0,1.0,0.0,1.0,4054000.0
1250,241,3.0,0,1.0,1.0,1.0,0.0,1.0,3500000.0
1488,241,3.0,0,1.0,1.0,1.0,0.0,1.0,4165999.0
1096,241,2.0,0,1.0,1.0,1.0,0.0,1.0,3068000.0
1491,241,3.0,0,1.0,1.0,1.0,0.0,1.0,4174000.0
1090,241,2.0,0,1.0,1.0,1.0,0.0,1.0,3052000.0
1102,241,2.0,0,1.0,1.0,1.0,0.0,1.0,3085000.0
1166,241,2.0,0,1.0,1.0,1.0,0.0,1.0,3264000.0
920,241,2.0,0,1.0,1.0,1.0,0.0,1.0,2576000.0
1142,241,2.0,0,1.0,1.0,1.0,0.0,1.0,3197000.0
1551,241,3.0,0,1.0,1.0,1.0,0.0,1.0,4342000.0
1135,241,2.0,0,1.0,1.0,1.0,0.0,1.0,3178000.0
1505,367,3.0,0,1.0,1.0,0.0,0.0,1.0,3913000.0000000005
1370,367,3.0,0,1.0,1.0,0.0,0.0,1.0,3561999.0
1533,241,3.0,0,1.0,1.0,1.0,0.0,1.0,4292000.0
1115,367,2.0,0,1.0,1.0,0.0,0.0,1.0,2899000.0
1125,367,2.0,0,1.0,1.0,0.0,0.0,1.0,2925000.0
1066,241,2.0,0,1.0,1.0,1.0,0.0,1.0,2984000.0
1465,367,3.0,0,1.0,1.0,0.0,0.0,1.0,3809000.0000000005
1675,318,3.0,0,1.0,0.0,0.0,1.0,0.0,6698000.0
1240,318,2.0,0,1.0,0.0,0.0,1.0,0.0,4958000.0
1240,318,2.0,0,1.0,0.0,0.0,1.0,0.0,4958000.0
1220,318,2.0,0,1.0,0.0,0.0,1.0,0.0,4878000.0
1220,318,2.0,0,1.0,0.0,0.0,1.0,0.0,4878000.0
1225,318,2.0,0,1.0,0.0,0.0,1.0,0.0,4898000.0
1225,318,2.0,0,1.0,0.0,0.0,1.0,0.0,4898000.0
1270,318,2.0,0,1.0,0.0,0.0,1.0,0.0,5078000.0
1270,318,2.0,0,1.0,0.0,0.0,1.0,0.0,5078000.0
1075,274,2.0,0,1.0,1.0,0.0,1.0,1.0,4500000.0
1075,42,3.0,0,0.0,0.0,1.0,1.0,1.0,3010000.0
870,42,2.0,0,0.0,0.0,1.0,1.0,1.0,2436000.0
1000,42,2.0,0,0.0,0.0,1.0,1.0,1.0,2800000.0
1210,42,3.0,0,0.0,0.0,1.0,1.0,1.0,3388000.0000000005
900,42,2.0,0,0.0,0.0,1.0,1.0,1.0,2520000.0
1085,42,2.0,0,0.0,0.0,1.0,1.0,1.0,3038000.0
880,42,2.0,0,0.0,0.0,1.0,1.0,1.0,2464000.0
1075,274,2.0,0,1.0,1.0,0.0,1.0,1.0,4500000.0
1120,681,2.0,0,0.0,1.0,0.0,1.0,0.0,4928000.0
1185,93,3.0,0,0.0,1.0,0.0,1.0,0.0,4147000.0
1373,228,3.0,0,0.0,1.0,1.0,1.0,0.0,7211000.0
1109,228,2.0,0,0.0,1.0,1.0,1.0,0.0,5910000.0
1415,228,3.0,0,0.0,1.0,1.0,1.0,0.0,7423000.0
1782,228,3.0,0,0.0,1.0,1.0,1.0,0.0,9227000.0
1383,228,3.0,0,0.0,1.0,1.0,1.0,0.0,7263000.0
1227,228,2.0,0,0.0,1.0,1.0,1.0,0.0,6494000.0
1626,228,3.0,0,0.0,1.0,1.0,1.0,0.0,8458000.0
1755,228,3.0,0,0.0,1.0,1.0,1.0,0.0,9094000.0
1502,228,3.0,0,0.0,1.0,1.0,1.0,0.0,7847000.0
1233,228,2.0,0,0.0,1.0,1.0,1.0,0.0,6520999.000000001
1367,228,3.0,0,0.0,1.0,1.0,1.0,0.0,7184000.0
1098,228,2.0,0,0.0,1.0,1.0,1.0,0.0,5858000.0
1470,228,3.0,0,0.0,1.0,1.0,1.0,0.0,7689000.0
1211,228,3.0,0,0.0,1.0,1.0,1.0,0.0,6415000.000000001
1077,228,2.0,0,0.0,1.0,1.0,1.0,0.0,5752000.0
1206,228,2.0,0,0.0,1.0,1.0,1.0,0.0,6388000.0
1346,228,3.0,0,0.0,1.0,1.0,1.0,0.0,7078000.0
1087,228,2.0,0,0.0,1.0,1.0,1.0,0.0,5804000.0
2185,228,3.0,0,0.0,1.0,1.0,1.0,0.0,11200000.0
1453,228,3.0,0,0.0,1.0,1.0,1.0,0.0,7608000.0
1200,228,2.0,0,0.0,1.0,1.0,1.0,0.0,6361000.0
1572,228,3.0,0,0.0,1.0,1.0,1.0,0.0,8192000.0
1179,228,2.0,0,0.0,1.0,1.0,1.0,0.0,6255000.0
1701,228,3.0,0,0.0,1.0,1.0,1.0,0.0,8830000.0
1841,228,3.0,0,0.0,1.0,1.0,1.0,0.0,9517000.0
1443,228,3.0,0,0.0,1.0,1.0,1.0,0.0,7556000.0
1442,228,3.0,0,0.0,1.0,1.0,1.0,0.0,7554000.000000001
1173,228,2.0,0,0.0,1.0,1.0,1.0,0.0,6228000.0
1448,228,3.0,0,0.0,1.0,1.0,1.0,0.0,7581000.0
2121,228,3.0,0,0.0,1.0,1.0,1.0,0.0,10800000.0
1168,228,2.0,0,0.0,1.0,1.0,1.0,0.0,6203000.0
1411,228,3.0,0,0.0,1.0,1.0,1.0,0.0,7398000.0
1141,228,2.0,0,0.0,1.0,1.0,1.0,0.0,6070000.0
1276,228,3.0,0,0.0,1.0,1.0,1.0,0.0,6733000.0
1152,228,2.0,0,0.0,1.0,1.0,1.0,0.0,6125000.0
1550,228,3.0,0,0.0,1.0,1.0,1.0,0.0,8086000.0
1389,228,3.0,0,0.0,1.0,1.0,1.0,0.0,7290000.000000001
1260,228,3.0,0,0.0,1.0,1.0,1.0,0.0,6654000.000000001
1529,228,3.0,0,0.0,1.0,1.0,1.0,0.0,7980000.0
1395,228,3.0,0,0.0,1.0,1.0,1.0,0.0,7322000.0
1136,228,2.0,0,0.0,1.0,1.0,1.0,0.0,6043000.0
1270,228,3.0,0,0.0,1.0,1.0,1.0,0.0,6706000.0
1399,228,3.0,0,0.0,1.0,1.0,1.0,0.0,7342000.0
1650,692,3.0,0,0.0,0.0,0.0,0.0,0.0,7800000.0
1500,692,3.0,0,0.0,0.0,0.0,0.0,0.0,6800000.0
1140,77,2.0,0,0.0,1.0,1.0,1.0,0.0,5700000.0
1220,77,2.0,0,0.0,1.0,1.0,1.0,0.0,6000000.0
1150,77,2.0,0,0.0,1.0,1.0,1.0,0.0,5755000.0
1350,77,3.0,0,0.0,1.0,1.0,1.0,0.0,6695000.0
1180,77,2.0,0,0.0,1.0,1.0,1.0,0.0,5896000.0
1130,77,2.0,0,0.0,1.0,1.0,1.0,0.0,5600000.0
1160,77,2.0,0,0.0,1.0,1.0,1.0,0.0,5800000.0
1325,77,3.0,0,0.0,1.0,1.0,1.0,0.0,6577000.0
1090,77,2.0,0,0.0,1.0,1.0,1.0,0.0,5473000.0
1170,77,2.0,0,0.0,1.0,1.0,1.0,0.0,5849000.0
1165,77,2.0,0,0.0,1.0,1.0,1.0,0.0,5825000.0
1160,77,2.0,0,0.0,1.0,1.0,1.0,0.0,5800000.0
1810,292,3.0,0,1.0,1.0,1.0,1.0,1.0,16900000.0
1740,292,3.0,0,1.0,1.0,1.0,1.0,1.0,14900000.0
1630,292,3.0,0,1.0,1.0,1.0,1.0,1.0,14100000.0
1440,292,2.0,0,1.0,1.0,1.0,1.0,1.0,12100000.0
1245,292,2.0,0,1.0,1.0,1.0,1.0,1.0,10700000.0
1098,681,2.0,0,0.0,1.0,0.0,1.0,1.0,4831000.0
1215,420,3.0,0,1.0,1.0,1.0,1.0,0.0,3632000.0
990,420,2.0,0,1.0,1.0,1.0,1.0,0.0,2960000.0
1125,420,2.0,0,1.0,1.0,1.0,1.0,0.0,3363000.0000000005
950,30,2.0,0,0.0,1.0,1.0,1.0,1.0,3087000.0
1225,30,3.0,0,0.0,1.0,1.0,1.0,1.0,3981000.0
1025,30,2.0,0,0.0,1.0,1.0,1.0,1.0,3331000.0
645,30,1.0,0,0.0,1.0,1.0,1.0,1.0,2096000.0
1505,165,3.0,0,1.0,1.0,1.0,1.0,1.0,8218000.000000001
1535,165,3.0,0,1.0,1.0,1.0,1.0,1.0,8370999.000000001
1470,165,3.0,0,1.0,1.0,1.0,1.0,1.0,8039000.0
1045,165,2.0,0,1.0,1.0,1.0,1.0,1.0,5868000.0
1075,165,2.0,0,1.0,1.0,1.0,1.0,1.0,6021000.0
1290,165,2.0,0,1.0,1.0,1.0,1.0,1.0,7194000.0
1380,165,2.0,0,1.0,1.0,1.0,1.0,1.0,7581000.0
1465,165,3.0,0,1.0,1.0,1.0,1.0,1.0,8137000.0
2790,517,4.0,0,1.0,1.0,1.0,1.0,1.0,28000000.0
1320,517,2.0,0,1.0,1.0,1.0,1.0,1.0,13000000.0
1000,42,1.0,0,0.0,1.0,0.0,1.0,1.0,2800000.0
2170,247,3.0,0,1.0,1.0,1.0,1.0,1.0,14000000.0
1691,247,3.0,0,1.0,1.0,1.0,1.0,1.0,10900000.0
3205,63,4.0,0,1.0,1.0,1.0,1.0,1.0,29900000.0
3033,63,4.0,0,1.0,1.0,1.0,1.0,1.0,28300000.0
2522,63,3.0,0,1.0,1.0,1.0,1.0,1.0,23500000.0
2480,63,3.0,0,1.0,1.0,1.0,1.0,1.0,23100000.0
2378,63,3.0,0,1.0,1.0,1.0,1.0,1.0,21400000.0
1800,233,3.0,0,1.0,1.0,1.0,1.0,1.0,7830000.0
1372,233,2.0,0,1.0,1.0,1.0,1.0,1.0,5968000.0
1242,232,2.0,0,1.0,1.0,1.0,0.0,1.0,6085000.0
1110,232,2.0,0,1.0,1.0,1.0,0.0,1.0,5439000.0
1380,232,3.0,0,1.0,1.0,1.0,0.0,1.0,6762000.0
1120,232,2.0,0,1.0,1.0,1.0,0.0,1.0,5488000.0
1118,232,2.0,0,1.0,1.0,1.0,0.0,1.0,5478000.0
1518,232,3.0,0,1.0,1.0,1.0,0.0,1.0,7438000.0
1386,232,3.0,0,1.0,1.0,1.0,0.0,1.0,6791000.0
1224,232,2.0,0,1.0,1.0,1.0,0.0,1.0,5997000.0
1358,232,3.0,0,1.0,1.0,1.0,0.0,1.0,6654000.000000001
1222,232,2.0,0,1.0,1.0,1.0,0.0,1.0,5987000.0
1430,232,3.0,0,1.0,1.0,1.0,0.0,1.0,7006999.0
728,232,1.0,0,1.0,1.0,1.0,0.0,1.0,3567000.0
1235,232,2.0,0,1.0,1.0,1.0,0.0,1.0,6051000.0
1434,232,3.0,0,1.0,1.0,1.0,0.0,1.0,7026000.000000001
1212,232,2.0,0,1.0,1.0,1.0,0.0,1.0,5938000.0
1273,232,2.0,0,1.0,1.0,1.0,0.0,1.0,6237000.0
1220,232,2.0,0,1.0,1.0,1.0,0.0,1.0,5978000.0
1147,232,2.0,0,1.0,1.0,1.0,0.0,1.0,5620000.0
1255,232,2.0,0,1.0,1.0,1.0,0.0,1.0,6149000.0
1468,232,3.0,0,1.0,1.0,1.0,0.0,1.0,7193000.000000001
1264,232,2.0,0,1.0,1.0,1.0,0.0,1.0,6193000.0
1735,31,3.0,0,1.0,1.0,1.0,1.0,1.0,9369000.0
1495,31,3.0,0,1.0,1.0,1.0,1.0,1.0,8073000.0
1700,31,3.0,0,1.0,1.0,1.0,1.0,1.0,9180000.0
1440,187,3.0,0,0.0,1.0,1.0,1.0,1.0,7028000.0
1245,187,2.0,0,0.0,1.0,1.0,1.0,1.0,6148000.0
1510,187,3.0,0,0.0,1.0,1.0,1.0,1.0,7344000.0
1305,187,2.0,0,0.0,1.0,1.0,1.0,1.0,6419000.0
1120,187,2.0,0,0.0,1.0,1.0,1.0,1.0,5584000.0
1295,187,3.0,0,0.0,1.0,1.0,1.0,1.0,6374000.0
1225,187,2.0,0,0.0,1.0,1.0,1.0,1.0,6058000.0
1430,187,3.0,0,0.0,1.0,1.0,1.0,1.0,6983000.0
1300,187,2.0,0,0.0,1.0,1.0,1.0,1.0,6396000.0
1470,187,3.0,0,0.0,1.0,1.0,1.0,1.0,7163000.0
1275,187,2.0,0,0.0,1.0,1.0,1.0,1.0,6283000.0
1410,187,3.0,0,0.0,1.0,1.0,1.0,1.0,6893000.000000001
1140,187,2.0,0,0.0,1.0,1.0,1.0,1.0,5674000.0
1415,187,3.0,0,0.0,1.0,1.0,1.0,1.0,6915000.000000001
1455,187,3.0,0,0.0,1.0,1.0,1.0,1.0,7095999.000000001
1520,187,3.0,0,0.0,1.0,1.0,1.0,1.0,7389000.0
1260,187,2.0,0,0.0,1.0,1.0,1.0,1.0,6216000.0
1525,187,3.0,0,0.0,1.0,1.0,1.0,1.0,7412000.0
1125,187,2.0,0,0.0,1.0,1.0,1.0,1.0,5606000.0
1255,187,2.0,0,0.0,1.0,1.0,1.0,1.0,6193000.0
1135,187,2.0,0,0.0,1.0,1.0,1.0,1.0,5651000.0
2936,164,3.0,0,1.0,1.0,1.0,1.0,1.0,35500000.0
1597,214,3.0,0,1.0,1.0,1.0,1.0,1.0,11399999.0
1514,214,3.0,0,1.0,1.0,1.0,1.0,1.0,10800000.0
1431,214,2.0,0,1.0,1.0,1.0,1.0,1.0,10200000.0
1365,214,2.0,0,1.0,1.0,1.0,1.0,1.0,9800000.0
1205,681,2.0,0,1.0,1.0,1.0,1.0,1.0,7900000.0
1007,681,2.0,0,1.0,1.0,1.0,1.0,1.0,6570000.0
2243,672,3.0,0,1.0,1.0,1.0,1.0,1.0,22799999.0
2051,672,3.0,0,1.0,1.0,1.0,1.0,1.0,21200000.0
1350,100,3.0,0,0.0,1.0,0.0,1.0,1.0,7200000.0
1225,100,3.0,0,0.0,1.0,0.0,1.0,1.0,6500000.0
1165,100,2.0,0,0.0,1.0,0.0,1.0,1.0,6200000.0
1315,532,3.0,0,1.0,0.0,1.0,1.0,0.0,4732000.0
1320,532,2.0,0,1.0,0.0,1.0,1.0,0.0,4750000.0
1250,532,2.0,0,1.0,0.0,1.0,1.0,0.0,4498000.0
1290,532,3.0,0,1.0,0.0,1.0,1.0,0.0,4870000.0
1290,532,2.0,0,1.0,0.0,1.0,1.0,0.0,4642000.0
1365,532,3.0,0,1.0,0.0,1.0,1.0,0.0,4912000.0
1500,532,3.0,0,1.0,0.0,1.0,1.0,0.0,5398000.0
1200,532,2.0,0,1.0,0.0,1.0,1.0,0.0,4318000.0
1075,42,3.0,0,0.0,0.0,1.0,1.0,1.0,3010000.0
870,42,2.0,0,0.0,0.0,1.0,1.0,1.0,2436000.0
1000,42,2.0,0,0.0,0.0,1.0,1.0,1.0,2800000.0
1210,42,3.0,0,0.0,0.0,1.0,1.0,1.0,3388000.0000000005
900,42,2.0,0,0.0,0.0,1.0,1.0,1.0,2520000.0
1745,77,3.0,0,1.0,1.0,1.0,0.0,1.0,10800000.0
1417,77,2.0,0,1.0,1.0,1.0,0.0,1.0,8868000.0
1814,77,3.0,0,1.0,1.0,1.0,0.0,1.0,11399999.0
1503,77,2.0,0,1.0,1.0,1.0,0.0,1.0,9366000.0
1814,233,3.0,0,1.0,1.0,1.0,1.0,1.0,11200000.0
1595,233,3.0,0,1.0,1.0,1.0,1.0,1.0,9888000.0
1759,233,3.0,0,1.0,1.0,1.0,1.0,1.0,10800000.0
1839,308,3.0,0,1.0,1.0,1.0,1.0,1.0,25500000.0
2461,308,4.0,0,1.0,1.0,1.0,1.0,1.0,34000000.0
1249,308,2.0,0,1.0,1.0,1.0,1.0,1.0,17500000.0
2503,308,4.0,0,1.0,1.0,1.0,1.0,1.0,34500000.0
